"pubkey","votekey","stake","commission","mev_commission","inflation","mev_rewards","block_rewards","dz_fee"
"cmshPgUzd5iDkyZxPfUvepRSLtNV47Ks5AGu4KvKqY6","RAREcr3SmDePhWD4Je1qEh1UMCQD5MFaDHF7UTzezQh",21091.984536894,4,8,7.153423698,0.116803147,0.358403779,0.01792018895
"6MiEjXqYksCtKnJpvAp3CAoEZnnWZyoSxu41HCzAYNdc","GAoCBDE9ABRYmhWUREDp4po4L8JgCPeQsPS77p1mx3WR",21005.01043424,100,100,7.152364792,0,0,0
"7U68WfpxJF5W1HjVQ2NCQr5EuKhNSvSRAnmWTk6225Jf","3pBPy27F1Wz3iVydZnGkdvefStrFm8UMCDakYZii8AUZ",20884.079522467,0,10,2.606718578,0.022237871,0.094072849,0.00470364245
"nxts9SpchNGqWHRB3zmhskt434MCbUUwkeUcs6xX5oe","nxtHdSDmUZ8dWTC7KuPp8ZLxVVxhim4RCL4pmaQnLFA",20795.684021755,0,0,7.111054466,0.032000718,0.202270086,0.0101135043
"Bz6FHRznS6TmAoWbsbuU7Xq5To3T2HFyAPWQuJCKUy9w","BNMpeggKMXACBVr26ebGyMy3RvuQBMDo62co1RpLKwuG",20321.269026528,0,0,0.613339923,0,0,0
"B94PGWcxE9iEDov8sZobTkqEY96Yb5gfcsYWSWpQxh6S","FgiteGaHbA22Wt4Quzv3muscQtvX7gzVwvUHbFnb3rTJ",19802.950218136,0,0,6.835100752,0.062093284,0.251349993,0.01256749965
"FmaVX7HuaaLRc3jy7HZktJX18hsk2S3MWdt6vYKiMweT","6AvJhSqh2B4zUdBENZaepiLCh5hRGdkRovCg6CejavVn",19802.224109046,0,0,6.753922726,0.149161038,0.397014198,0.0198507099
"67oE2WCwhCSXHmyBeq4A4Em4W8Q6thTQQfdUtPmechuf","9zbNraMowU2bvCJb8GB9poN2dRaLR4pCwmDco42yfYUk",19623.819555789,0,0,6.407871072,0.086388409,0.150976105,0.00754880525
"DqRT482tSPAyo9LAyXnqT1wgPFVwFTVFrT5oH1Wv2gyx","9gY4S2LkL6QJwBU7hpDFEMKcvb7tvdqW29UfobazJG5i",19363.16420371,0,0,6.753750074,0.102534416,0.109558052,0.0054779026
"J2obR2DK7gnd6H88HjKzEYuMyboDWRNpbzwmGSh31nnu","DXv73X82WCjVMsqDszK3z764tTJMU3nPXyCU3UktudBG",19333.608791179,0,0,6.606558976,0.136045872,0.822706736,0.0411353368
"4YGgmwyqztpJeAi3pzHQ4Gf9cWrMHCjZaWeWoCK6zz6X","8jxSHbS4qAnh5yueFp4D9ABXubKqMwXqF3HtdzQGuphp",19257.204950438,0,0,6.661402201,0.089202951,0.7614413,0.038072065
"2ufnDYz755WuHqGCczry1ACTNUVZdn2cm43bCyyPSZtH","59uncaiGG7RMfH6yMc6tLR69d61aT5yEcJq6ccq5Xbbu",19000.99971732,100,8,6.6245128,0.032542309,0.335821536,0.0167910768
"8aqTSm1MT5VhxRD9ufR4WUh1g3Xsn9av3mp2bJB66Ywp","FXNqhTvgZmPTkVCjuevHtJySegyWMBcRVmitxi8z4PzK",18912.83142974,0,10,6.444859733,0.185846845,0.170092782,0.0085046391
"ECeaWy82CxpeJQr3EG3XNmYXc9NrVeWDH5ag9Lt6TPVR","SzNm2zDpK3eJmSYR21pRaQ5b4wQ37ecds6det5YCZFP",18545.153165427,0,0,6.445286311,0.622984939,0.352738572,0.0176369286
"4W3jdXyqhLCjzA3Liu8ZNjViwrc6N9YjSB7obbxfjcKE","3hhEWRNAVzqRjmF9hW5nYkrmDMxKKzGziE11Sg7yk3iX",18400.830853324,5,10,6.273706582,0.095492253,0.100248976,0.0050124488
"FFevTkywysWf8PJvH4DZkEp4v9ks9HJPJhZWbhhJiYnr","5DutFKQ8qPmbjFEmp31QH9JDYJXvwh9pma8ap5Phxk6H",17697.102613174,5,5,6.147446622,0.055618558,0.394720621,0.01973603105
"4kL5QD8ir5CvkuvCUnQhBDuWhq3Xfnz3UfQLt4CqPQZQ","BARLL1NvF3jPHQ3zb82q1v5m6uewcpkgRBYVNufQMWjo",17043.952370468,8,0,6.272986208,0.032191907,0.324369473,0.01621847365
"5N9r2ne7dPgHtzeHC5ETJ3DAueKQiXSU8KAmEZrrojT7","H7fXvnLCKtZqJBTipxeseabGfAZUdHJ9XuP6hCKrbvUb",16481.157689095,0,8,5.612678931,0.090092152,0.152067545,0.00760337725
"WENqavduvNNv1LbwCJPRDr4ZmrdvdfF2SZNrKTAV7pm","WENuuMXGi8adKogNbQj33Vxgia9oA2erkWAPF4szWN1",16034.521343858,5,10,5.451884091,0.016289247,0.092557239,0.00462786195
"sCANXAaS1a7yB8jz3USvGNLfd8DSc9r7TNzNSKKPkfY","21oUQzzytWh6y3G3SQ7ehktMh1RrbsJNA4R5pAMNyyrG",16033.395035497,5,0,5.451294546,0,0.139893833,0.00699469165
"custm2hZdfZKpL5xGCUpShF23h7uXFVtL6fK7r5Ca7g","5ni6KoVM62cRJNfFFKGdiyDfYbKWWAGZ21cfGZcj1y66",15959.378300602,100,0,5.565154954,0,0.409805577,0.02049027885
"2Le6TjeEescF87qDA8Ftdz6U8Kq6SNVwoLJLhzBCHUr5","Fe5zMqkmoYbwnXH9RHjFy7YMRnak9so2bzPBroPJ4iiX",15164.896099479,0,0,5.2320021,0.027304142,0.311119288,0.0155559644
"6LCpzSkg3Ud1SpCnsYtmByWiiW6tcjSPNmJQmFGQcwaL","MENFRm8PpkP2QwFV3iubwiqG6GyJ4LZQ7f9k8DUE9Xy",15020.64611048,0,10,5.911037512,0.045819424,0.177753639,0.00888768195
"FLVgaCPvSGFguumN9ao188izB4K4rxSWzkHneQMtkwQJ","5yHqB3NxovCEMUniQCboaPRMyyQ7kQQF4QqvC4vaz78z",14843.265260463,0,0,5.042870639,1.014828161,1.175873526,0.0587936763
"4GEEKSwuiBHWTff9WaqrDcToZjbX6KYdyB4c578Zxse2","4GEEKSwzc242QKF1uzzodpFaxb4GShQEZhkZfeXd27Vi",14682.85181131,0,0,4.785690723,0.011301268,0.237428404,0.0118714202
"5yEnvhM4Ld3UZs2n173J2iR369E1ddcbQYeLSZxk4cYj","B38JgkTi7Fu2Uxk8JzNw4M7aMhVxzGu2fsRqHNScPkCQ",14326.00974157,100,100,4.994328229,0.018950372,0.095079269,0.00475396345
"FyLVPAKkgdAy8Gn9jnFYN5yjC1ubQWRkw2EHt2UnC8uA","DKeL7T5t7XXKSbWpM3i9mkV9hRhqrEDbVVyL63AJ7TqE",14216.5456957,0,0,5.316284006,0.022062584,0.025233235,0.00126166175
"dzBhD4wikyy7xqwiJvT49gdrKqWVjfs9M6cTssmRX8Y","dzufrE42PJjNNRBstdmunAdeDToDA3Cax6WDpFVj36Y",14102.138959255,5,0,4.898642619,0,0.146657169,0.00733285845
"HgozywotiKv4F5g3jCgideF3gh9sdD3vz4QtgXKjWCtB","DHoZJqvvMGvAXw85Lmsob7YwQzFVisYg8HY4rt5BAj6M",14073.562185336,0,0,4.454589306,0.061387142,0.091919063,0.00459595315
"orbit1bWKxnECKLqjhm5rybTiEC2GEYbecyebgEfM5q","68q1YeY3QJoL3DF3umVKkCFARYh931sQTbZbRtYthGu9",13966.38397276,5,5,4.745900702,0.030269237,0.436153237,0.02180766185
"95A3UmKrAmTuNJkjipBULk5wHopiFvLWfxTKmhR6AzQc","Eyy5wPPQQcuaEBQUfDmyHkRfeqfmd4n1xWZKy1CpGQZJ",13923.37127628,5,10,4.731274307,0.067020681,0.137822536,0.0068911268
"FZrSKKsKfZJovcQWRQFDXz8DbHKCSRZLZqbBAGd1dG57","8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",13915.773255804,0,100,4.845879024,0.055271479,0.265304351,0.01326521755
"Arvv3uwEyDPKckw3wEFiCq9hgxMw8kawFU6doxFAWGYR","27MtjMSAQ2BGkXNuJEJkxFyCJT8dugGAaHJ9T7Gc6x4x",13714.386071331,0,10,4.773632277,0.009712181,0.140342186,0.0070171093
"7nzTzRZzezmugqE5ZjHRMxarhXunpwZ2PUdjV7uYzt7A","so1arJJbp9sis5XpovLyjTZPk8bDjfs37Meghi5wXbu",13188.539467286,0,10,4.75565973,0.079860417,0.238192056,0.0119096028
"GQqxGEmi6aMBZtcfmfmC5Jgx33X57ksvNYoo8bMH52T9","B48pw5uXH7gkCibuCBPE6nezKsCmYfFFwveCeMHpq4iv",12884.120533901,0,0,4.54058541,0.049494797,0.154671341,0.00773356705
"6yVX5rkTR3NfgCuu37vkmLCeG2RLqKaJHLj4G6b4Dvzu","7k6puiEcBsMABVJPqF8dRPc2LG5H4ewBR9aDhRChxfwb",12637.436433626,1,1,4.31991211,0.073341277,0.125324586,0.0062662293
"97MtLX5ajrR319PH8iLnctBpaLFoT3TNuUAtZfZaEn7U","Fgevrsfh8KsFN7eomRWS3N2bjKvqRBGMcEo9oQbT1ikX",12627.26477234,5,10,5.717877376,0.045601448,0.198449401,0.00992247005
"J75rPTt9n28CGsnk7LDrUbs293Da72gsexpkzJtLLrBi","8uoJXyrWmE8hL5Kx3Z3zjC9S4zV6FSeP5NQEw2DTqkfU",12453.626060522,100,0,4.341813603,0,0.154171827,0.00770859135
"7pR7t5axFfkg2VZB1uAuFNUvpAeowq2v15J4gw5MmHTB","59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x",12139.991233013,0,0,4.221246585,0.283660942,0.212258577,0.01061292885
"91DHuNCQq3CjcUrhfjyL2JZgGZ9Xip2Ct1DVioZSeyMu","BvTcpaL8fu38LaPzFr1ZmckH5CSsY4YppTDmP4EfViBe",12037.941823137,0,0,4.086940441,0.008529375,0.14676529,0.0073382645
"DEU4agzdUCA5oZ1QSLxCyZb1smvdu5j1NXXsK2r823Uu","Gmmjsfpr1cj66zqwaYzEiSPsA1Y438MKXVNPnGZ2zB9Q",11693.959539074,0,0,4.061239563,0.08489522,0.230929853,0.01154649265
"donK13ycwd7Xp3ZCGCgRQupemv9s7MedbrQsnpwT3UX","torMTZJKyp4sgjPzGpy3t7Je22g3v87MK7bq2mLfAhs",11462.590061324,0,0,3.97291322,0.126376236,0.183763336,0.0091881668
"7zAHbRxEQaNjKnQMjFm7j8LebHSGfzsQDdm2ZpUNPa7G","FXRu5NA4ouLGFuZNNWZFwwnvQz9zE7JCX3D23RJTc2NU",11401.730103423,5,8,3.963515729,0.011932789,0.05753483,0.0028767415
"8aPHvzVV91jZF948tykkoF6WfgLHppNfG8Z3V4gCrDix","7zKQnt19j7aZ1YjzBk6UUUdr5dGb65A36kW1TYAbB6b7",11157.57253338,5,5,3.350147424,0.01163166,0.027796236,0.0013898118
"mLyfgvyTAuEBVyAZcqyWKJ4SnM88Tqv2hFMy68y8hmY","G1itch7djMvG4vMRToAgs45cVqrLGKFbzrgV4qNDsG1X",10841.823356112,5,10,11.96059677,0.070975261,0.196051064,0.0098025532
"KTMkUG8WCw9FdH44jLMBpc1teGafnYL6SgP4fHHbsNM","EpicsoqLdDP8qRn3wQRKTSKAXbjK9dUgFfNPRQS77MQD",10551.252451919,0,0,2.562254333,0.023074097,0.15592409,0.0077962045
"REA1zKzM5WjDEcpB27Zx2Rk16foNPtLGTETy93LLgNw","DkZehyHr92C4wHYfoXJU6FpKFVeh64LRgkJmFKYub4UV",10536.91417136,7,7,3.660838893,0.058573384,0.225569594,0.0112784797
"t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate","6XiVWAyRpG7wGUQPVRd2XrYdgQVQyoQamd2J8XAmate",10020.902235572,0,0,3.480237683,0,0.255550884,0.0127775442
"FttTBmXi5tmGJtiRcbVLwfMnY3ngrxw8DNSWRWMrr1WS","6fCLXKxDSNMv5tXDdq3s6diaKVtP4pWLiLixVnDaWJvQ",10009.99871712,100,0,3.488901496,0,0.043413833,0.00217069165
"fotby1ABxpei2EVH9uXJ6KbHYgPjbg4Sny9eRzQjtRN","4T799AaK9YT7zBtVqYZEnCY5ihUF5XaEYemwr5EnozoQ",10001.99871712,100,100,3.487086454,0.01802354,0.036764124,0.0018382062
"ASTERhckBQwAM82EQm2S2ivVcQ9mHQHZQs5u4BHMv6JH","AsteRZiiAA8uDXGszREgCMgKTddmAb59XGGHsELfNDVi",9976.655649652,5,10,3.323447961,0.023470863,0.22690644,0.011345322
"HrWYa5vKZrcDbQWE39SGYwyzYcbsmXfBiHJGxpasymm","nfGcSJkP35SkPa5475iBChmq1UNcj7JE1uQHrrasymm",9971.451443299,0,100,3.46300839,0.007251606,0.070091242,0.0035045621
"8cnksBVjDPspn3AvmxJd8JKUdh4uWDDXzDemPmDctaHi","EjyNztuWsaiVFnEB3M6NSut6p6e8UHsUdE8BkmRLMHWp",9850.866143722,0,0,3.866373193,0.089421769,0.314940715,0.01574703575
"2xKovmftuWNTwCWGtw2Cc6aZovgMZyKaoKK68n1ZLmww","HuoKCk1cRQ3NZyh6q6SkfTo1prQjqvWP36PzgXpj2koF",9700.133970375,0,0,3.273744778,0.08223366,0.190648636,0.0095324318
"LTP1bMnfq1Z6UctyDXYHo9qcUJ6ReXm9cG2VwQcsHBt","LTPVqpXFDkXh1e8afTkX5RkxyGkM198TcEUYAq7bUrK",9668.261203294,0,10,3.233318366,0.010095191,0.051750215,0.00258751075
"2NeqnzhgQBUEyMdWyVAXJjCYA3E2UTYXVdqutSQ27h17","CRank3fb5Nbi7AHEPCZyNQookwAzHZfsgwgRU7DEA1GS",9436.463432059,5,10,3.172506876,0.024708843,0.128294995,0.00641474975
"BhNnboEZb3mKkVADMH11cYGWCqefAfmhzx5rU4eRTKGY","HYUU9pLdZRXsMSy3efikYHLKagtubP2UZYtmfwP9FXpu",8882.965904436,5,10,2.696851001,0.03576022,0.063690721,0.00318453605
"BANXwrLTkNHL6vTpKhXn86ySjnbwwGyWf9ExGgwZoiSD","BANXFioM7tuFqDyKp5zkZzfQJxBCRkhZeQj7sWNPYfRZ",8690.611846162,5,10,0.272740968,0,0,0
"animLYt16FXKhMLf9gEdZJbrLCsthGtj8BYSxYLLay8","animtzgCeqLcQHYAwN1GFZUZ8cqNhLvJwqWah14zRM9",8678.59963689,0,0,2.885474796,0.017389889,0.075929126,0.0037964563
"CARBN9PY1Qej1aCg4885pfoYH8EHfjWuMy59pVa48ky","CarbnAxSfvsBdp6otKtoUa8XmUaX9PcsGq6R2WqZMuw2",8651.72010735,5,0,2.855128287,0,0,0
"9jJ3YRBL611e7xjXFMBExuninmTWjDnv3FXNotHmPnK2","D9kxpQ1Buwrt9pbVRiBwNsUEdUKzmEUj19GZf4yVrsw1",8643.889368141,5,0,2.836013465,0,0,0
"7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV","6SF5cmEXFFEmnFd5BwM4J6NkZhh3WfPkgmqdoAGjLLPX",8627.614631955,5,0,2.879327677,0,0,0
"5ghoFEVrsXeAPB6SUmBpZ2xq3KvHEjNMeSaBnxEBXkHV","J6KaKtLRj7eQGuVVL2CAz1AS9kDxsrmej9QbYkEtsiAD",8626.283839892,0,0,2.871292438,0.026304832,0.151112006,0.0075556003
"noMiSMNpN3iGeX3WdF5M2KQdFUQt2RYYpfJ4dN1Ni3k","noMiSdYbNQmFDrH2qMvYRXXzb5DUvjyPyDkXadzAPUV",8624.24287927,5,10,2.876366994,0.00826119,0.169618422,0.0084809211
"SKYzJwMV6uX83pkytP5FFLFFtwi4yBfdg1CmDu675C5","VSKPGTijnFBcXVYNk6pCaSWBUp1pz5u5qP9rDdWgsgM",8624.124623237,5,10,2.877357204,0.003913769,0.028604429,0.00143022145
"LiFiDJwJjW98MB8wxcnXpafKYsuz1hwpUkuszkERiX6","LiFiDDUsf6GCRHwkHzW4YnR1QErj99MAU9diwb8TvWk",8620.005751417,5,10,2.846943445,0.005920687,0.038127441,0.00190637205
"THE1CosYJD9F1eBq53Fg4MZYZa5WrPUf2RQU5ZHnfEj","THEVb5dS9gHYnr8eu2FHCprjnyp3uqmHNofUXD8MCQp",8601.107870583,0,10,2.862752439,0.075525195,0.089475874,0.0044737937
"4vcmYPfLztUckU3c3FvXDwSq8aDNDqwEpvEiqAv97LGJ","8xG2YekjpQYLZLr8iWa6ZtFo79jYEhgySk5Khxq2MYbN",8590.909634951,0,10,2.859251691,0.1247263,0.21662455,0.0108312275
"sfvTq7ojrEc5WdXcHijz676eX1pc5MgoLxbkYSdRDAB","sfo5vA1fFdPRsvqd8qdePtTnK97Qj6Jj3GupEzmNPjJ",8573.070315736,0,8,2.700392017,0.067137195,0.155447431,0.00777237155
"ES1M3tMZ4rMTJ3apE75cHfeGWizDTrMMXy2zKtWkd38R","4RcSXeQbgG1v27M27PNNLhy9PGB6uaJACXUZ3kBVc4kF",8316.940006846,5,10,1.914768802,0.005942583,0.137566064,0.0068783032
"ABREU5YkQcfpDZymoQ97iGUgQcfgjctWUUxEMfumiPdV","ABREUtpzkkMiPHrBebpsYDU3mubtSohjDKZbyRoTJLae",8296.79303122,5,10,1.913897179,0.017616235,0.068899422,0.0034449711
"C4bgengueVA9cRcprjutgu9XgvgoaaFnCqvpZaPy27xx","7DCb5VuNx9XFqsaEgERyb5mwwRunDNtLRudCEoqhcz6N",8095.572547795,0,0,2.811560575,0.013600807,0.068362991,0.00341814955
"p1ayS5DGgrM7m1VU4zcppoTWPbcFGhrBYTh7Wm6ApAC","P1ayLpEHHVagavo2WGM3Rp9KKxwYU2VKQrfjdXGmKt1",7984.035132245,4,0,2.807110348,0,0.15545977,0.0077729885
"fhT6kkkJfBAkG8C5CPBQJqyiNfW47NSLhAQFvBFYmio","FH9xcL7Fqkreq1wSkn2Vf7AfnMEyo2KK7QX32LTFndt6",7720.539142741,0,0,0.046238789,0,0,0
"1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG","1LinkCP4qUqGvUiNuAWhAxQyopdBxsh4vhfLBb4apyR",7212.977114866,0,0,2.701111822,0.050412569,0.103324699,0.00516623495
"7B4sGM7d8CakzRSRyHNxkhyGK9Avt2twrUsW9iXewVkW","7mBfZaaghsvFBvMHRFd4j9vWJ6FaKjh5QuqSiNwkJdWc",7002.159787551,97,97,2.440984057,0.026436314,0.101332803,0.00506664015
"FJN8ryNvkm3QAQufsjJmJ9eGPpK1D8hG4MawATqZfFhx","3uxsKdY45oPct1pUQM9SYy35LPjRmQif7FAU99T5QrmZ",6644.769842835,0,0,2.345796242,0,0.041583663,0.00207918315
"farbZXR7aBQSMCYiUXzoS4pRUsvuCZ38f6AXMXiKACf","Ej35PiU6wxfrQeJJwuqoT7s2gYSwCjcxQtEpHvpvWBu2",5972.901568791,0,0,2.075493912,0,0,0
"9Ukj3PkyD3igEDJGt1QTj9ThzjK6hMiadQfa3gm7kjf1","37BPVW1Ne1XHrzK15xguAS2BTdobVfThDzTE2mv8SsnJ",5855.703431322,10,100,37.45684872,0.043810658,0.159881316,0.0079940658
"HSZfYvEn8VnrBsR5Ner7iWWbUcRvLsv1EMeLndnbhPgY","55gncCYVFXYZhjD5a3aemVVtiHaVwfzu2R4axgamGLwV",5333.092017418,0,6,1.856651225,0.196266871,0.217772287,0.01088861435
"8WKbFye8HjNa3rBvx5jEd9gYtfLLXwXg3wzVhavvMSva","A2MtELFxn9wAiUrobrZ6vsypQtGHdH3ZesEnvAogvuFZ",5332.275834214,0,10,1.85232707,0.055474755,0.181410038,0.0090705019
"StkZAmzUiaUPmg6AhytiWLoRZ1bqefJSjDsqctjCmHb","VoteRTKAK92QgGAECu3nk5qBaMEUzV6yf2qdzVvbpvZ",5082.629492451,0,10,1.765108066,0.023276902,0.041130858,0.0020565429
"BjuD62v9RysrburpKb65UKeaAWRSFyi7pFLLxdE3dPv","GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD",4559.315247041,5,0,1.57908153,0,0,0
"2VA3q6DbiLjbrLgnkiZ2fdyuRyVBkYRgqBDwA6qYiSDD","g4MMQmzT7182jBvyUebMvsgvNM3RVrVFFJd9tRjWXhf",4001.581385069,0,10,9.712374167,0.162530043,0.511463276,0.0255731638
"movJfS8W7z4PzZJbanwt2DDSN3NbZSyadbDp8DnqbAP","movwsCDJfXrt5mPfVdTC9u8pETrTysEdFxicvbZUxTz",3935.99771712,100,8,1.372248119,0.028986531,0.156034327,0.00780171635
"78sEMVmeecStjxWU7XMJMH8bMRBW9vSiEAhAjtZbt3fW","4HUU6x8y8A22PWy5gUXwLzDfPg5pqkGpGqN2bKti7Kqk",3513.432067372,5,0,1.2204644,0,0,0
"3iQqh65Gby53aaYUF8ocoiEyhBs4aoe7BTYYWvy1c9dF","AEtdq4CwtuktCEUWLLpRTNPBZs6tr7BBqxkHJ1DjAttR",2437.442743868,5,10,0.846690858,0.003599747,0.133069842,0.0066534921
"2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz","BmMVRAVef2qmJ1tJpG3JwRUtnfEiTbvDw9ZeFEi4wE7D",1754.51174267,0,0,0.588822085,0.012441504,0.02442998,0.001221499
"toshB4tPQTFfyd3VFz2tC3nmEFHVmiBMUpcxwWiexn2","MS1kjUoVPfy4AgyJLiJ3eC6Gv34Cwr839MryJgNKdwJ",1707.71567378,5,5,0.592703525,0.035656041,0.093654082,0.0046827041
"BP1epAhFXxXEqo47GkFTdf9UuRUU2spKnuRxhWrAFED2","ifHMQAxuzMPF19jsZXpLMTA9wNzPzB8XkNaWyCi8Zg8",1651.160328028,5,10,21.250323629,0.130412737,0.626838064,0.0313419032
"3MVdbyD3niYjAj1uskREY5UsxqNj4nvPHn8fCMahdM71","EcWtSUtmgCPfLP456LrKG7QqhSSSeSVuQAJSdqFtBK3v",1503.887016441,0,0,0.269844147,0,0,0
"memeSJj41yAk4s3BgzCURhzFkMptBDkNtfcgysRCrGA","Dixq8YcwNCSErwTTADEn3ai9wX8enG3o5WRbwrrUqE97",1500.001,100,0,0.522962198,0,0.070344069,0.00351720345
"DeBB6xpUEUQWhKaYgBGzsfJxR7UQaRJbPmZmGA7jZdu8","6PtoG7XfUhs1tSmNL573bio8FKYDHcRufZfb5D2tjwiP",1305.271454273,0,0,0.45331769,0,0,0
"EXsJCamTqHJqRqNaB4ZAszGpFw6psMsk9HfjkrrWwJBc","8F1yhZvTwrFq5SqJ5PH2VLRRwULUGYHju84FjMtDbJPJ",1101.306312536,5,0,0.382464658,0,0,0
"HwRia5HUmQcvundpC6iFqwfK4iVNKRSmYm1NKsrMkZBC","6jf9Hwx4ChqUpi8skCqmh7bnfTWXHXsqbfqAPHmSzPYc",1071.499567712,7,0,0.372237347,0,0,0
"DSRVdh9PQaqAcFtMCbJhyD4yMD5H2EeHNzdbqWctRY4E","2mxWiqtwdpE8zgkWxwFaJLn127dbuuHY4D32d8A6UnPL",964.120262783,5,0,0.334895239,0,0,0
"Rosss8KdLc366Hg8tqigieoLiXWUwguw9giX4HP1UsE","FREEL1BCzmPpNneC7FHCtBqzeWYrHRbtisFvi4N8XUP9",521.603491803,0,0,0.181194675,0,0,0
"2w98ie44eGKo8kdYshbs1Uv6rm7btQP7h8RxmowEsvLF","Do66Pz3BAtVeTVLUEn3QhBKA7VYMUYvfqYsh8157SMbd",521.440994117,0,0,0.181138305,0,0,0
"3mWHXRvacepHvzpCx5nhVJWhdLy4nok6hmpegDXDYfTr","XjEArZSbdL23rxH1rxVYbf5JynFos7esxvZpSUY4jks",521.439933452,0,0,0.181137885,0,0,0
"84YLEg7HE4rfvamnk7kVayJcX5iWX42jjaDLFg3WTVQA","Ea3vtE3XARvKTrB2ESuFqyMZwbgFMhPaEFmMxo2nRvWH",521.429743079,0,0,0.181134397,0,0,0
"BZBKHmW1DhBaAPojxWBQ26vGz42Y7MtNviFZWpc6nGLb","AGXZemZbyZjz5NBhufcob2pf8AXnr9HaGFUGNCfooWrB",511.539517494,5,0,0.177689493,0,0,0
"9QA1fzbAKJicmRoFa9wFnYYx2PGYn97s8Nh6VojBMvCi","EsELtZoep4TYcugKyMnB4ZWZYxn99V5Vb1TwexDzFey",447.418348725,0,0,0.188523017,0.006272716,0.035545478,0.0017772739
"93fX4gLgnUkcf3vmGBzuNKEt4em2tHxgmVcbq9vNq4jE","BJipnsRJCxgcMoYc7Env7ee2YASTtwLuyvD23AsJ3E6U",361.353722088,0,0,0.125527743,0,0,0
"ATLASnUj1UaihWWVDRBJm9zcD1Wu76Yd3HamUpT5ggdB","atLas8haJ1AvrGg55mZwCbsdw5hq9KUbXRBbzXaKS1u",190.645867593,5,0,0.066129468,0,0,0
"CHikKUoYJDqFK5mPPtQ4ip63n4DZbsz9gMEGJ6a3t3o","cHikkH5cdo1B8oGRUpe7M3d3QUuEMrWpvDwoXgkMKtY",158.503888885,0,0,16.976454808,0.15358534,0.522953256,0.0261476628
"fdzip81euDS8jEZHx5H1mn27zGVMLzkgpQuzYRBfBYG","fdvtuDvWJZ89Z7TmeLjCwxgoLcmoEWNxruV48DvJtfm",100.097717137,5,0,0,0,0,0
"89D8ZVWUSBegx2FT9cvZWUCvobAvL4aozVKUiRtzNDBd","9U7VPhmEhNzBDiBWWGPBzs3Zqfkegn2JYuugKVwz99oJ",53.147507377,0,0,0.018462399,0,0,0
"FGj2F187dqKfCQLfa4NvRPhiTeXwm8LZDCq4q4z5g6ai","6AAeoHYMUQfSdFGqubUmWVAasFkzJEq47oKpHNNTZxLN",5.005336849,5,0,0.001738701,0,0,0
"3qUV4z9h4JMjuaCkS5xQEuqb3G7okBHFasmqDWXZmtq9","Cu7QrQpCjuiaCzuibF3tWDmDxmjhAdvJdBQYQXjZwEYf",2.371231321,0,0,0.000823717,0,0,0
"CNhoQcXia4kvPu37sTZcLyGLqQjHhBXJ6KFDcJyaefVi","A9imXij39MJWMREfxxXxfcrU3jRezNuWXas5KgZgpi1V",2.175768431,0,0,0.000755817,0,0,0
"3MZ5eU8EEJfyh5p2p4CXXJVmhXtu4DuUGYRLykRd3Hzp","3Fadb7PUszCuR71JNP9x1frXSFCQmiZajew1m7Mbnn9q",2.175705516,0,0,0.000755796,0,0,0
"G3a3iYZKNLbivothF3twqcaTCEvoPb9uJ2bFc9DNKkBQ","Eqwa3Jo6aa4ugEbPZNcDQyBfVU7dSz3VR8CcDYRrPyh4",1.997717131,100,0,0.000633606,0,0,0
"MARiKM3t7pDCyXtvLq24ErWDAvYu84yXqCthkR1GS33","MARvNLH6rCLroQEGr8fWNxygJ7fHJRCfykRk9DqzwVn",1.995434246,100,0,0.000695629,0,0,0
"Xbk4tCYoTmxDH98ymRKyh95h5LEUaH229YbiP5avzyW","BUS3ixL7siraZR1tLhtquN4useHGRT87m5NJHLuMSSMp",1.296204325,0,0,0.000450273,0,0,0
"8j7RdaofeR9jaXWqYTubqooHpcajP7EfhWbR4UKUB4fF","6ANziPu9boXJ6PZzSQoBVEUz8qowKMK3XWaxmG4EYVMJ",0.258797979,10,0,8.984e-06,0,0,0
"ETuPS3kRfLufz5VSYN2ZrePoEVSZSpgVPKz3MUZpYe3x","2Bgb4T6Zdy9iy2S3xxDRpwdgQHpitoDnZt5aBnCwv3Ez",0.1,3,0,0,0,0,0
"D1Vbgkrhp1TmLGhfUD1urRMx5Ntz9AqQpgdX8DR8QMC1","gfR2VCrsVcm1gF2teasQpP6BdX99mVVFhEQck3UhTNC",0.049005446,0,0,1.7023e-05,0,0,0
"tYeqa8a29XqdD8xUbL5S1pAaWDt6ADFKCPytqFxPCwL","3YbHJFAAAXYQDNxJmHJY3z8CFZDyev2evHEtHwX6PBUW",0.010370241,5,0,3.594e-06,0,0,0
"5pwkQYSoZQEq9oNpxNSn463BRqhVE9eff7dDZadV7QA2","39QvHsCgHPJUaWnsbd6G9w7FJu17gfjN8piGC9fv5Euq",0.00100033,5,0,0.026404583,0,0,0
